P-PDG,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,class,action,well
1.0,0.22964731,0.41090062,-0.8528207,-0.83925515,101,0,WELL-00006
1.0,0.22954112,0.41090062,-0.8528212,-0.8392549,0,0,WELL-00006
1.0,0.22938809,0.41090062,-0.85282165,-0.83925474,101,0,WELL-00006
1.0,0.22881655,0.41090062,-0.8528236,-0.8392538,0,0,WELL-00006
1.0,0.22866039,0.41090062,-0.8528241,-0.83925337,101,0,WELL-00006
1.0,0.22866039,0.41090062,-0.8528241,-0.83925337,0,0,WELL-00006
1.0,0.2286073,0.41090062,-0.8528241,-0.83925337,101,0,WELL-00006
1.0,0.2286073,0.41090062,-0.8528241,-0.83925337,0,0,WELL-00006
1.0,0.22814195,0.41090062,-0.8528258,-0.83925277,0,0,WELL-00006
1.0,0.22803576,0.41090062,-0.85282606,-0.8392526,0,0,WELL-00006
1.0,0.22772658,0.41090062,-0.852827,-0.83925223,0,0,WELL-00006
1.0,0.22772658,0.41090062,-0.852827,-0.83925223,101,0,WELL-00006
1.0,0.22751732,0.41090062,-0.8528277,-0.83925164,101,0,WELL-00006
1.0,0.22824502,0.41090062,-0.8528324,-0.8392497,101,0,WELL-00006
1.0,0.2287291,0.41090062,-0.8528346,-0.8392485,0,0,WELL-00006
1.0,0.22879781,0.41090062,-0.85283506,-0.8392483,0,0,WELL-00006
1.0,0.22886652,0.41090062,-0.8528353,-0.8392481,101,0,WELL-00006
1.0,0.22893836,0.41090062,-0.8528358,-0.8392479,101,0,WELL-00006
1.0,0.22931625,0.41090062,-0.8528375,-0.8392471,101,0,WELL-00006
1.0,0.22938809,0.41090062,-0.852838,-0.8392469,0,0,WELL-00006
1.0,0.22955985,0.41090062,-0.8528387,-0.8392465,101,0,WELL-00006
1.0,0.23000959,0.41090062,-0.85284114,-0.8392454,101,0,WELL-00006
1.0,0.230147,0.41090062,-0.8528416,-0.83924514,0,0,WELL-00006
1.0,0.2311183,0.41090062,-0.8528465,-0.8392428,101,0,WELL-00006
1.0,0.23115265,0.41090062,-0.85284674,-0.8392428,0,0,WELL-00006
1.0,0.23149933,0.41090062,-0.8528484,-0.83924204,101,0,WELL-00006
1.0,0.23160239,0.41090062,-0.8528489,-0.8392416,101,0,WELL-00006
1.0,0.23198341,0.41090062,-0.85285085,-0.83924085,0,0,WELL-00006
1.0,0.23201777,0.41090062,-0.85285085,-0.83924085,0,0,WELL-00006
1.0,0.23205212,0.41090062,-0.8528511,-0.8392407,101,0,WELL-00006
1.0,0.23208648,0.41090062,-0.85285133,-0.8392407,0,0,WELL-00006
1.0,0.23212083,0.41090062,-0.85285133,-0.8392405,0,0,WELL-00006
1.0,0.23229572,0.41090062,-0.85285234,-0.8392401,0,0,WELL-00006
1.0,0.2324675,0.41090062,-0.85285306,-0.8392397,0,0,WELL-00006
1.0,0.23274545,0.41090062,-0.8528545,-0.8392389,0,0,WELL-00006
1.0,0.23340131,0.41090062,-0.8528579,-0.8392375,0,0,WELL-00006
1.0,0.23343568,0.41090062,-0.8528579,-0.83923733,0,0,WELL-00006
1.0,0.23354186,0.41090062,-0.85285914,-0.83923674,0,0,WELL-00006
1.0,0.23281416,0.41090062,-0.85286033,-0.8392364,0,0,WELL-00006
1.0,0.23229572,0.41090062,-0.85286105,-0.8392358,0,0,WELL-00006
1.0,0.23218954,0.41090062,-0.8528613,-0.8392358,101,0,WELL-00006
1.0,0.23188035,0.41090062,-0.8528618,-0.8392356,101,0,WELL-00006
1.0,0.23177417,0.41090062,-0.85286206,-0.83923537,101,0,WELL-00006
1.0,0.2310496,0.41090062,-0.85286325,-0.8392348,101,0,WELL-00006
1.0,0.23094341,0.41090062,-0.8528635,-0.8392348,0,0,WELL-00006
1.0,0.23000959,0.41090062,-0.852865,-0.839234,0,0,WELL-00006
1.0,0.22917883,0.41090062,-0.8528664,-0.8392332,101,0,WELL-00006
1.0,0.22876346,0.41090062,-0.8528671,-0.83923304,101,0,WELL-00006
1.0,0.22845115,0.41090062,-0.85286766,-0.83923286,0,0,WELL-00006
1.0,0.2279327,0.41090062,-0.8528684,-0.83923244,0,0,WELL-00006
1.0,0.2277703,0.41090062,-0.85287005,-0.83923167,0,0,WELL-00006
1.0,0.22803576,0.41090062,-0.8528706,-0.8392315,0,0,WELL-00006
1.0,0.22812633,0.41090062,-0.8528706,-0.8392315,101,0,WELL-00006
1.0,0.22883841,0.41090062,-0.852872,-0.8392307,101,0,WELL-00006
1.0,0.22892585,0.41090062,-0.85287225,-0.8392307,101,0,WELL-00006
1.0,0.22910388,0.41090062,-0.8528725,-0.8392305,0,0,WELL-00006
1.0,0.2292819,0.41090062,-0.8528727,-0.8392303,101,0,WELL-00006
1.0,0.22937247,0.41090062,-0.85287297,-0.8392301,101,0,WELL-00006
1.0,0.23052803,0.41090062,-0.8528752,-0.8392291,0,0,WELL-00006
1.0,0.23115265,0.41090062,-0.85287637,-0.8392286,101,0,WELL-00006
1.0,0.23133068,0.41090062,-0.8528769,-0.83922833,0,0,WELL-00006
1.0,0.23141812,0.41090062,-0.8528769,-0.83922833,0,0,WELL-00006
1.0,0.23186474,0.41090062,-0.85287786,-0.839228,0,0,WELL-00006
1.0,0.23222077,0.41090062,-0.8528786,-0.83922756,0,0,WELL-00006
1.0,0.2323988,0.41090062,-0.8528788,-0.8392274,0,0,WELL-00006
1.0,0.23293284,0.41090062,-0.8528798,-0.83922696,0,0,WELL-00006
1.0,0.23311086,0.41090062,-0.8528803,-0.8392268,0,0,WELL-00006
1.0,0.23355435,0.41090062,-0.852881,-0.83922637,0,0,WELL-00006
1.0,0.23354186,0.41090062,-0.8528815,-0.8392262,101,0,WELL-00006
1.0,0.23354186,0.41090062,-0.8528815,-0.8392262,0,0,WELL-00006
1.0,0.2327111,0.41090062,-0.85288274,-0.8392256,101,0,WELL-00006
1.0,0.23260492,0.41090062,-0.852883,-0.8392254,101,0,WELL-00006
1.0,0.23229572,0.41090062,-0.85288346,-0.83922523,0,0,WELL-00006
1.0,0.23208648,0.41090062,-0.85288393,-0.83922523,101,0,WELL-00006
1.0,0.22959422,0.41090062,-0.8528878,-0.83922327,0,0,WELL-00006
1.0,0.2292819,0.41090062,-0.8528883,-0.83922285,101,0,WELL-00006
1.0,0.22749235,0.41090062,-0.852892,-0.8392211,101,0,WELL-00006
1.0,0.22754231,0.41090062,-0.85289246,-0.83922094,101,0,WELL-00006
1.0,0.2276204,0.41090062,-0.85289294,-0.8392207,0,0,WELL-00006
1.0,0.2276485,0.41090062,-0.8528932,-0.8392207,0,0,WELL-00006
1.0,0.22790772,0.4064858,-0.8528949,-0.8392199,0,0,WELL-00006
1.0,0.22790772,0.4064858,-0.8528949,-0.8392199,101,0,WELL-00006
1.0,0.22814195,0.40255257,-0.85289633,-0.83921915,101,0,WELL-00006
1.0,0.22824502,0.40078664,-0.85289705,-0.8392188,0,0,WELL-00006
1.0,0.22837307,0.3985391,-0.8528978,-0.8392184,0,0,WELL-00006
1.0,0.22871348,0.39283994,-0.85289997,-0.8392174,101,0,WELL-00006
1.0,0.2289727,0.3884251,-0.8529017,-0.8392164,101,0,WELL-00006
1.0,0.22907577,0.38665918,-0.8529024,-0.83921623,0,0,WELL-00006
1.0,0.22912574,0.38577622,-0.8529029,-0.83921605,0,0,WELL-00006
1.0,0.22925691,0.38352865,-0.85290366,-0.83921564,101,0,WELL-00006
1.0,0.2292819,0.3831273,-0.8529039,-0.83921564,101,0,WELL-00006
1.0,0.22931,0.3826457,-0.85290414,-0.83921546,101,0,WELL-00006
1.0,0.22941306,0.38087976,-0.8529046,-0.83921504,0,0,WELL-00006
1.0,0.22946616,0.37999678,-0.8529051,-0.83921504,101,0,WELL-00006
1.0,0.22946616,0.37999678,-0.8529051,-0.83921504,0,0,WELL-00006
1.0,0.22961919,0.38216406,-0.85290605,-0.83921444,0,0,WELL-00006
1.0,0.22977535,0.3852946,-0.85290706,-0.8392139,0,0,WELL-00006
1.0,0.22980346,0.38585648,-0.8529073,-0.8392139,101,0,WELL-00006
1.0,0.22990653,0.38794348,-0.852908,-0.83921367,101,0,WELL-00006
1.0,0.23008767,0.39155564,-0.8529092,-0.8392131,0,0,WELL-00006
1.0,0.23008767,0.39155564,-0.8529092,-0.8392131,101,0,WELL-00006
1.0,0.23016575,0.39316103,-0.85290974,-0.8392127,0,0,WELL-00006
1.0,0.23021884,0.39420453,-0.85291,-0.83921254,0,0,WELL-00006
1.0,0.23063421,0.40255257,-0.85291266,-0.83921134,0,0,WELL-00006
1.0,0.23076226,0.40520146,-0.8529136,-0.83921075,0,0,WELL-00006
1.0,0.23089343,0.4077701,-0.85291433,-0.83921057,0,0,WELL-00006
1.0,0.23094341,0.40881363,-0.8529148,-0.8392104,0,0,WELL-00006
1.0,0.23112766,0.41090062,-0.85291606,-0.8392098,0,0,WELL-00006
1.0,0.23125573,0.41090062,-0.8529168,-0.8392094,101,0,WELL-00006
1.0,0.23135878,0.41090062,-0.8529175,-0.839209,101,0,WELL-00006
1.0,0.23138689,0.41090062,-0.85291773,-0.8392088,0,0,WELL-00006
1.0,0.23141187,0.41090062,-0.85291797,-0.8392088,0,0,WELL-00006
1.0,0.23151495,0.41090062,-0.85291845,-0.8392086,101,0,WELL-00006
1.0,0.23156804,0.41090062,-0.852919,-0.8392084,101,0,WELL-00006
1.0,0.23182726,0.41090062,-0.85292065,-0.8392074,0,0,WELL-00006
1.0,0.2320365,0.41090062,-0.85292214,-0.8392068,0,0,WELL-00006
1.0,0.23216455,0.41090062,-0.85292286,-0.83920646,101,0,WELL-00006
1.0,0.2323988,0.41090062,-0.8529243,-0.8392057,101,0,WELL-00006
1.0,0.23252684,0.41090062,-0.8529253,-0.83920527,0,0,WELL-00006
1.0,0.23276107,0.41090062,-0.85292673,-0.8392045,101,0,WELL-00006
1.0,0.23302029,0.41090062,-0.85292846,-0.8392037,101,0,WELL-00006
1.0,0.23312648,0.41090062,-0.8529292,-0.83920354,101,0,WELL-00006
1.0,0.23312648,0.41090062,-0.8529292,-0.83920354,0,0,WELL-00006
1.0,0.23325452,0.41090062,-0.8529301,-0.8392031,101,0,WELL-00006
1.0,0.23348877,0.41090062,-0.8529316,-0.83920234,101,0,WELL-00006
1.0,0.23351374,0.41090062,-0.85293186,-0.83920234,0,0,WELL-00006
1.0,0.23364492,0.41090062,-0.8529326,-0.83920175,0,0,WELL-00006
1.0,0.23343568,0.41090062,-0.85293305,-0.83920175,101,0,WELL-00006
1.0,0.23156804,0.41090062,-0.85293597,-0.8392002,101,0,WELL-00006
1.0,0.23042497,0.41090062,-0.85293794,-0.8391994,101,0,WELL-00006
1.0,0.2292819,0.41090062,-0.8529399,-0.8391984,0,0,WELL-00006
1.0,0.22917883,0.41090062,-0.8529399,-0.83919823,101,0,WELL-00006
1.0,0.2289727,0.41090062,-0.8529404,-0.83919805,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529433,-0.8391967,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529438,-0.8391965,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.852944,-0.8391965,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.852944,-0.83919626,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85294574,-0.8391955,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85294574,-0.8391955,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85294694,-0.8391949,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529472,-0.8391949,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529474,-0.8391947,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85295206,-0.8391924,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529523,-0.8391924,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85295373,-0.8391918,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.852954,-0.8391916,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529542,-0.8391916,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529542,-0.8391916,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85295445,-0.8391914,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529547,-0.8391912,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.852955,-0.8391912,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85295546,-0.839191,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529562,-0.8391906,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529579,-0.8391898,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529579,-0.8391898,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529591,-0.83918923,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529598,-0.8391889,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529608,-0.83918846,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85296154,-0.8391881,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85296226,-0.8391877,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85296494,-0.8391863,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529659,-0.83918613,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529661,-0.8391859,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529669,-0.83918554,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529669,-0.83918554,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85296786,-0.83918494,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529688,-0.8391845,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529688,-0.8391845,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529715,-0.8391834,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85297245,-0.8391828,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529727,-0.8391828,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529744,-0.83918184,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85297465,-0.83918184,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529776,-0.83918047,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529778,-0.83918023,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85297805,-0.83918005,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529783,-0.83918005,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529785,-0.8391799,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85297954,-0.83917946,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85298073,-0.83917886,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529827,-0.8391779,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85298294,-0.8391779,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529839,-0.8391773,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529866,-0.8391761,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529868,-0.8391761,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529868,-0.8391761,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85298777,-0.8391756,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85298926,-0.83917475,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529895,-0.83917475,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529907,-0.8391742,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85299194,-0.8391736,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529924,-0.8391732,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529951,-0.83917207,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85299534,-0.8391718,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85299534,-0.8391718,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529963,-0.83917147,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529973,-0.83917105,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85299826,-0.83917046,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529985,-0.83917046,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85299945,-0.83916986,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8529997,-0.8391697,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530026,-0.8391685,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530036,-0.83916795,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530041,-0.8391677,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85300434,-0.8391677,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530046,-0.83916754,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530053,-0.8391672,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853007,-0.83916634,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530082,-0.839166,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85300845,-0.8391658,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530089,-0.8391654,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85300946,-0.8391652,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530109,-0.8391646,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530124,-0.839164,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85301334,-0.8391634,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85301334,-0.8391634,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530145,-0.8391628,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85301507,-0.83916265,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85301554,-0.8391623,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85301673,-0.8391617,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85301673,-0.8391617,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530177,-0.8391613,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85302114,-0.8391597,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85302186,-0.8391593,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530233,-0.8391587,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530248,-0.83915794,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530255,-0.8391576,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853026,-0.8391574,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85302746,-0.83915657,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85302794,-0.8391564,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530284,-0.8391562,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530296,-0.8391556,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530325,-0.83915406,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853033,-0.83915406,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85303354,-0.8391538,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853034,-0.83915347,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530345,-0.8391533,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85303473,-0.8391533,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530359,-0.8391527,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85303915,-0.83915114,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85304034,-0.83915055,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85304034,-0.83915055,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530413,-0.83915013,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85304177,-0.8391498,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853044,-0.83914876,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853044,-0.83914876,0,0,WELL-00006
1.0,0.22803576,0.41090062,-0.8530457,-0.8391478,101,0,WELL-00006
1.0,0.22866039,0.41090062,-0.85304594,-0.8391478,101,0,WELL-00006
1.0,0.2323988,0.41090062,-0.8530469,-0.8391474,0,0,WELL-00006
1.0,0.23281416,0.41090062,-0.8530486,-0.83914644,101,0,WELL-00006
1.0,0.23135878,0.41090062,-0.853051,-0.83914524,0,0,WELL-00006
1.0,0.2310496,0.41090062,-0.85305154,-0.83914524,0,0,WELL-00006
1.0,0.23021884,0.41090062,-0.853053,-0.83914447,101,0,WELL-00006
1.0,0.22990653,0.41090062,-0.85305345,-0.8391443,101,0,WELL-00006
1.0,0.2289727,0.41090062,-0.8530552,-0.8391435,0,0,WELL-00006
1.0,0.22845115,0.41090062,-0.8530559,-0.8391431,101,0,WELL-00006
1.0,0.22834808,0.41090062,-0.85305613,-0.8391431,101,0,WELL-00006
1.0,0.22834808,0.41090062,-0.85305613,-0.8391431,0,0,WELL-00006
1.0,0.22824502,0.41090062,-0.85305613,-0.8391429,101,0,WELL-00006
1.0,0.22814195,0.41090062,-0.8530564,-0.8391427,0,0,WELL-00006
1.0,0.2276204,0.41090062,-0.8530574,-0.8391425,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530586,-0.8391417,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85305953,-0.83914155,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85306394,-0.83913916,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530642,-0.83913916,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530654,-0.8391384,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530661,-0.8391382,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85306686,-0.8391378,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530676,-0.8391376,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530678,-0.83913743,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85306805,-0.83913726,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530683,-0.839137,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853069,-0.839137,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530698,-0.8391365,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530717,-0.83913547,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530719,-0.83913547,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530739,-0.8391345,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85307705,-0.8391329,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85307777,-0.83913255,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85307854,-0.83913237,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530795,-0.83913195,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85307974,-0.8391318,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85308,-0.8391316,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85308,-0.8391316,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530802,-0.83913136,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530807,-0.83913136,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530824,-0.8391304,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530829,-0.8391302,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530836,-0.8391298,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85308385,-0.8391298,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530844,-0.8391294,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530851,-0.8391292,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530856,-0.83912885,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853087,-0.83912826,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853088,-0.83912766,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530892,-0.83912706,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85308945,-0.83912706,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85308945,-0.83912706,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309094,-0.8391263,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309213,-0.8391257,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309285,-0.8391255,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530931,-0.83912534,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309505,-0.8391245,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309553,-0.83912414,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853097,-0.83912355,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309845,-0.8391228,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309845,-0.8391228,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530987,-0.8391226,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8530989,-0.8391226,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309947,-0.83912235,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85309947,-0.83912235,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531024,-0.839121,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531031,-0.8391206,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531043,-0.83912003,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85310477,-0.83911985,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85310525,-0.8391196,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531079,-0.83911824,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85310894,-0.8391179,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85310894,-0.8391179,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85311013,-0.8391173,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853114,-0.83911556,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85311526,-0.8391147,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85311747,-0.8391138,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531211,-0.839112,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531211,-0.839112,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531218,-0.8391118,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85312206,-0.8391116,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85312253,-0.8391112,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853125,-0.8391101,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85312545,-0.8391101,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531274,-0.83910906,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531274,-0.83910906,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531274,-0.83910906,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531279,-0.8391087,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85313106,-0.83910733,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85313153,-0.8391071,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85313153,-0.8391071,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531318,-0.8391069,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.85313255,-0.83910656,101,0,WELL-00006
1.0,0.22741427,0.41090062,-0.8531328,-0.83910656,0,0,WELL-00006
1.0,0.22741427,0.41090062,-0.853134,-0.83910596,101,0,WELL-00006
